Country,Code,Year,Population (historical estimates),"Indicator:Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%) - Sex:Both sexes",Schizophrenia disorders (share of population) - Sex: Both - Age: Age-standardized,Depressive disorders (share of population) - Sex: Both - Age: Age-standardized,Anxiety disorders (share of population) - Sex: Both - Age: Age-standardized,Bipolar disorders (share of population) - Sex: Both - Age: Age-standardized,Eating disorders (share of population) - Sex: Both - Age: Age-standardized,headcount_ratio_international_povline,headcount_ratio_lower_mid_income_povline,headcount_ratio_upper_mid_income_povline
United States,USA,2012,316651328,34.7,0.45496657,4.4685616,5.5317607,0.6019393,0.4452832,0.99847968411154,1.24787789017428,1.74889561831238
United States,USA,2012,316651328,34.7,0.45496657,4.4685616,5.5317607,0.6019393,0.4452832,0.99847968411154,1.24787789017428,1.9996511315697096
United States,USA,2013,319375168,35.4,0.450556,4.4357715,5.3658276,0.601847,0.4330943,0.99546391537517,1.24782875444336,1.74954389127559
United States,USA,2013,319375168,35.4,0.450556,4.4357715,5.3658276,0.601847,0.4330943,0.99546391537517,1.24782875444336,1.9993079516188497
United States,USA,2014,322033952,36.0,0.4460982,4.404113,5.232689,0.60175693,0.4229443,1.2489468219842002,1.49927644842936,1.99990192378168
United States,USA,2014,322033952,36.0,0.4460982,4.404113,5.232689,0.60175693,0.4229443,1.2489468219842002,1.49927644842936,1.99990192378168
United States,USA,2015,324607776,36.7,0.4423769,4.3821406,5.172533,0.60166377,0.41873553,1.24918810472736,1.24918810472736,1.7489101136886902
United States,USA,2015,324607776,36.7,0.4423769,4.3821406,5.172533,0.60166377,0.41873553,1.24918810472736,1.24918810472736,2.2485390470826103
United States,USA,2016,327210208,37.3,0.43641692,4.372808,5.168079,0.601451,0.42221028,0.99939106074735,1.2479337975547,1.74939596637851
United States,USA,2016,327210208,37.3,0.43641692,4.372808,5.168079,0.601451,0.42221028,0.99939106074735,1.2479337975547,1.9973583755743405
Uruguay,URY,1992,3153732,17.7,0.31090692,2.5282848,5.025054,0.93017274,0.28596205,0.5035210636658399,2.27928396079344,8.19252065153117
Uruguay,URY,1992,3153732,17.7,0.31090692,2.5282848,5.025054,0.93017274,0.28596205,0.56086154066694,2.62691060261257,11.09179851989893
Uruguay,URY,1995,3208305,18.9,0.3107285,2.507131,5.0280313,0.930138,0.29121798,0.44769903519122,2.0545568126605103,8.18872770181162
Uruguay,URY,1995,3208305,18.9,0.3107285,2.507131,5.0280313,0.930138,0.29121798,0.53446241410425,2.42937460956479,10.97903796765461
Uruguay,URY,1996,3226635,19.3,0.31089956,2.5170934,5.0291753,0.9301076,0.29306245,0.4616995348677499,2.34110842215471,8.657295367557449
Uruguay,URY,1996,3226635,19.3,0.31089956,2.5170934,5.0291753,0.9301076,0.29306245,0.59042617098329,2.69811029298182,11.60427715702933
Uruguay,URY,1997,3245066,19.7,0.31124282,2.5356221,5.0314717,0.93010587,0.2956632,0.5385965516054599,2.12513335857108,8.514299480331761
Uruguay,URY,1997,3245066,19.7,0.31124282,2.5356221,5.0314717,0.93010587,0.2956632,0.56784939945624,2.48132980004818,11.91107134253364
Uruguay,URY,1998,3262676,20.1,0.3116405,2.5590894,5.034181,0.93010116,0.2981792,0.58103514970667,2.10679577973441,8.4295102452835
Uruguay,URY,1998,3262676,20.1,0.3116405,2.5590894,5.034181,0.93010116,0.2981792,0.64307721624755,2.41121025059638,11.81815746917545
Uruguay,URY,2000,3292227,21.0,0.3120977,2.6077669,5.0391774,0.930135,0.30065516,0.5064570232063901,2.09679631642365,9.24427305968102
Uruguay,URY,2000,3292227,21.0,0.3120977,2.6077669,5.0391774,0.930135,0.30065516,0.65512134481094,2.44508318257107,12.48333223372375
Uruguay,URY,2001,3300938,21.4,0.31194714,2.6308923,5.042043,0.9357186,0.29995233,0.42195133582294,2.47579864074444,10.43482693582097
Uruguay,URY,2001,3300938,21.4,0.31194714,2.6308923,5.042043,0.9357186,0.29995233,0.49742899098379,2.79086440825682,14.13532864023468
Uruguay,URY,2002,3306446,21.9,0.31158686,2.6588295,5.0470276,0.94905,0.2989014,0.51491137558954,3.28914993253432,13.92767178681683
Uruguay,URY,2002,3306446,21.9,0.31158686,2.6588295,5.0470276,0.94905,0.2989014,0.63463683416812,3.91167218785116,18.51909717145471
Uruguay,URY,2003,3310204,22.4,0.31116304,2.6865678,5.0524716,0.9649529,0.29771116,0.67297144306331,4.41879103929738,18.34157312314213
Uruguay,URY,2003,3310204,22.4,0.31116304,2.6865678,5.0524716,0.9649529,0.29771116,0.8112068480083701,5.068095226200111,24.51169877976029
Uruguay,URY,2004,3313804,22.9,0.31081548,2.708275,5.0570617,0.9782782,0.29608968,0.80486399208644,5.77222183875873,19.60138334807668
Uruguay,URY,2004,3313804,22.9,0.31081548,2.708275,5.0570617,0.9782782,0.29608968,1.03264130641447,6.4986193197,25.147140588020328
Uruguay,URY,2005,3317666,23.4,0.31068376,2.7207663,5.059332,0.983899,0.295435,0.7210107848198399,4.7205530552366,17.648032824759348
Uruguay,URY,2005,3317666,23.4,0.31068376,2.7207663,5.059332,0.983899,0.295435,0.86166727133784,5.77909606209517,22.74369874111361
Uruguay,URY,2006,3322282,23.9,0.31090495,2.7249053,5.058357,0.9838998,0.2961459,0.47112390545652,3.66414103153539,16.9600034482038
Uruguay,URY,2006,3322282,23.9,0.31090495,2.7249053,5.058357,0.9838998,0.2961459,0.56408826356815,4.45151355248584,22.33267068608806
Uruguay,URY,2007,3328647,24.4,0.31139377,2.7268639,5.0557327,0.9839125,0.29911605,0.33169554072678,2.97328252806584,14.71557824688464
Uruguay,URY,2007,3328647,24.4,0.31139377,2.7268639,5.0557327,0.9839125,0.29911605,0.38097278008038,3.58542794963645,19.62421851202755
Uruguay,URY,2008,3336131,24.9,0.31197724,2.7277212,5.052714,0.9839393,0.30249673,0.18636962032057,1.8454886335834704,10.45334185460906
Uruguay,URY,2008,3336131,24.9,0.31197724,2.7277212,5.052714,0.9839393,0.30249673,0.2275779771623099,2.24791919434,14.73391817245264
Uruguay,URY,2009,3344161,25.4,0.31247896,2.729149,5.0510554,0.983989,0.3064079,0.20467706617627,1.815127574097,9.76368500775231
Uruguay,URY,2009,3344161,25.4,0.31247896,2.729149,5.0510554,0.983989,0.3064079,0.28220024206553,2.2230920464464,13.56285002061329
Uruguay,URY,2010,3352653,25.9,0.31272876,2.7315981,5.05236,0.98403955,0.31012243,0.15245410115788,1.32064516033223,8.56018046193622
Uruguay,URY,2010,3352653,25.9,0.31272876,2.7315981,5.05236,0.98403955,0.31012243,0.16911623845567,1.60951494171964,12.04812120294097
Uruguay,URY,2011,3361631,26.4,0.31267393,2.750582,5.0635824,0.98406994,0.31533954,0.11589502322652,1.0171258509462802,5.86125268798042
Uruguay,URY,2011,3361631,26.4,0.31267393,2.750582,5.0635824,0.98406994,0.31533954,0.13941856458875,1.3259911370899702,8.5335804493234
Uruguay,URY,2012,3371134,26.8,0.3124522,2.7853043,5.086002,0.98410314,0.32114312,0.1510502468967099,1.11376256294651,5.5306759124208
Uruguay,URY,2012,3371134,26.8,0.3124522,2.7853043,5.086002,0.98410314,0.32114312,0.16938529608506,1.31104769221319,7.821670866920851
Uruguay,URY,2013,3381187,27.3,0.3121758,2.8243296,5.1122613,0.9841349,0.32808253,0.16367328438996,0.85029622455786,5.0375652512099895
Uruguay,URY,2013,3381187,27.3,0.3121758,2.8243296,5.1122613,0.9841349,0.32808253,0.17424801202464,1.0699274426813,7.3686758355430095
Uruguay,URY,2014,3391660,27.8,0.31195372,2.8589888,5.1353183,0.9841829,0.33399767,0.11538919986375,0.66375147860716,4.22154609227445
Uruguay,URY,2014,3391660,27.8,0.31195372,2.8589888,5.1353183,0.9841829,0.33399767,0.153461778499,0.83053865962851,6.31454217284892
Uruguay,URY,2015,3402820,28.4,0.31190062,2.872776,5.148032,0.9842219,0.33929032,0.13164746867854,0.66634449629624,3.95957963979429
Uruguay,URY,2015,3402820,28.4,0.31190062,2.872776,5.148032,0.9842219,0.33929032,0.14976594563014,0.78174880808984,5.95033286931183
Uruguay,URY,2016,3413768,28.9,0.31282055,2.8664432,5.143855,0.98426104,0.3440242,0.0751342669190119,0.5698185103459801,3.72140340344139
Uruguay,URY,2016,3413768,28.9,0.31282055,2.8664432,5.143855,0.98426104,0.3440242,0.09227166572641,0.69130426531453,5.63656522821782
Uzbekistan,UZB,1998,24256774,7.9,0.26426944,3.2757328,2.0304024,0.51133955,0.088814504,39.93921272278843,65.32951449508802,86.9794609506096
Uzbekistan,UZB,1998,24256774,7.9,0.26426944,3.2757328,2.0304024,0.51133955,0.088814504,59.39889873327228,82.97617154864983,95.76097233950196
Uzbekistan,UZB,2000,24925558,8.4,0.2641018,3.2599704,2.0323117,0.5113335,0.08806182,61.45855025265412,86.51748613485464,96.42518444860856
Uzbekistan,UZB,2000,24925558,8.4,0.2641018,3.2599704,2.0323117,0.5113335,0.08806182,82.3040749582421,95.021633726801,99.03010425578084
Uzbekistan,UZB,2002,25579032,8.9,0.2644629,3.2517388,2.0313735,0.5113485,0.08891144,57.52473735794176,85.61918943755367,96.07200006548406
Uzbekistan,UZB,2002,25579032,8.9,0.2644629,3.2517388,2.0313735,0.5113485,0.08891144,81.3350530696575,94.49611012949975,99.20306558981017
Uzbekistan,UZB,2003,25905912,9.3,0.26476827,3.2490358,2.0303407,0.51135325,0.089476034,61.57397173850202,86.19780516573088,96.35025773794077
Uzbekistan,UZB,2003,25905912,9.3,0.26476827,3.2490358,2.0303407,0.51135325,0.089476034,82.19681768021083,94.88798580384064,99.12726114138978
Vanuatu,VUT,2010,245464,19.4,0.2716836,2.9853354,3.9729643,0.26651958,0.07491678,13.14295371363966,39.38695598499467,72.42827592590048
Vanuatu,VUT,2010,245464,19.4,0.2716836,2.9853354,3.9729643,0.26651958,0.07491678,14.65041995647357,41.95073380168905,78.36655385011578
Venezuela,VEN,1992,20700462,14.5,0.27717966,3.1904209,3.7621217,0.82947445,0.21575162,4.34735065155509,10.66105963864084,28.014504130347788
Venezuela,VEN,1992,20700462,14.5,0.27717966,3.1904209,3.7621217,0.82947445,0.21575162,4.526043189528569,11.67309495405254,35.00467294309284
Venezuela,VEN,1995,22107288,15.9,0.27700916,3.207926,3.771285,0.82975346,0.21557747,9.37905084706817,21.93106060399168,44.4743067586622
Venezuela,VEN,1995,22107288,15.9,0.27700916,3.207926,3.771285,0.82975346,0.21557747,9.92808497209838,24.10154007172668,51.16067818943186
Venezuela,VEN,1998,23503816,17.2,0.27699262,3.2209325,3.778249,0.8297774,0.21311624,9.78931400393576,21.64002990435632,42.6237515684291
Venezuela,VEN,1998,23503816,17.2,0.27699262,3.2209325,3.778249,0.8297774,0.21311624,10.43187037868764,22.94349526002402,48.34795644027925
Venezuela,VEN,1999,23966964,17.7,0.27695835,3.2230375,3.780498,0.8297473,0.21214955,11.14084939616076,24.65869738901755,47.12355682894809
Venezuela,VEN,1999,23966964,17.7,0.27695835,3.2230375,3.780498,0.8297473,0.21214955,11.83312344412004,25.9097140919036,53.11026638288568
Venezuela,VEN,2001,24880210,18.6,0.27661777,3.2249732,3.7837536,0.82962155,0.21026404,9.28085881875304,22.07439493100657,44.77762965867519
Venezuela,VEN,2001,24880210,18.6,0.27661777,3.2249732,3.7837536,0.82962155,0.21026404,10.29149146988056,23.71517414513006,51.2332341240873
Venezuela,VEN,2002,25330926,19.0,0.27613384,3.221503,3.7868087,0.8295171,0.20844518,15.52270789901124,30.89588204017633,54.55627769236472
Venezuela,VEN,2002,25330926,19.0,0.27613384,3.221503,3.7868087,0.8295171,0.20844518,16.38135300945484,32.571953337653696,60.66960618782027
Venezuela,VEN,2003,25782032,19.4,0.2755942,3.2180321,3.790592,0.829404,0.20692144,18.79023292519769,36.38756087557939,60.366638962647855
Venezuela,VEN,2003,25782032,19.4,0.2755942,3.2180321,3.790592,0.829404,0.20692144,19.65253442122327,38.13637242624629,67.04805561531127
Venezuela,VEN,2004,26226930,19.9,0.2751642,3.2155185,3.794372,0.82929564,0.20597038,15.75989655837472,30.67023268442301,55.2238226610811
Venezuela,VEN,2004,26226930,19.9,0.2751642,3.2155185,3.794372,0.82929564,0.20597038,16.60901168658639,32.52922612824414,61.46659985984682
Venezuela,VEN,2005,26668790,20.3,0.27501035,3.2137241,3.797255,0.8291911,0.20579371,13.899414256856,24.37665543652191,45.24827708373042
Venezuela,VEN,2005,26668790,20.3,0.27501035,3.2137241,3.797255,0.8291911,0.20579371,14.35570989115301,25.73696299690445,51.202387068460965
Venezuela,VEN,2006,27102084,20.7,0.27542338,3.2092047,3.800786,0.8290983,0.20690398,6.6760782230013,14.343977970470052,32.70462702403506
Venezuela,VEN,2006,27102084,20.7,0.27542338,3.2092047,3.800786,0.8290983,0.20690398,7.130036624332189,15.4817297195233,38.81812738397633
Vietnam,VNM,1992,69788752,0.3,0.30792275,2.6047387,2.2711473,0.33694953,0.06235792,52.29665673895717,79.67616091278997,94.31184193967869
Vietnam,VNM,1992,69788752,0.3,0.30792275,2.6047387,2.2711473,0.33694953,0.06235792,45.06900457233944,76.14832836947859,94.29925751919124
Vietnam,VNM,1997,76058600,0.4,0.3103797,2.5795667,2.266785,0.33670717,0.06607469,31.436133261251697,68.66632741758961,88.97626938810981
Vietnam,VNM,1997,76058600,0.4,0.3103797,2.5795667,2.266785,0.33670717,0.06607469,24.38948159714026,63.35851151407022,88.97626938810981
Vietnam,VNM,2002,80642304,0.7,0.31306085,2.566419,2.1679227,0.3364445,0.07137379,37.01960660847674,70.09274914453393,88.96363625254551
Vietnam,VNM,2002,80642304,0.7,0.31306085,2.566419,2.1679227,0.3364445,0.07137379,29.9392540833545,65.60005638530092,88.90703841793255
Vietnam,VNM,2004,82311232,0.8,0.314411,2.5488641,2.0324712,0.3363696,0.07361037,25.78332655802299,59.30513706348657,84.20352149227615
Vietnam,VNM,2004,82311232,0.8,0.314411,2.5488641,2.0324712,0.3363696,0.07361037,20.14201176237894,54.14079415860426,84.16833023036828
Vietnam,VNM,2006,83951800,0.9,0.31516695,2.533139,2.002448,0.33630696,0.07572044,18.83753234436372,50.58558999429812,79.90029419216728
Vietnam,VNM,2006,83951800,0.9,0.31516695,2.533139,2.002448,0.33630696,0.07572044,14.90166847133528,44.59290181185567,79.78909202739911
Vietnam,VNM,2008,85597232,1.1,0.31582865,2.5112128,2.0014048,0.33626148,0.07819519,14.11938051857455,45.94330327846715,77.84023768489799
Vietnam,VNM,2008,85597232,1.1,0.31582865,2.5112128,2.0014048,0.33626148,0.07819519,11.13982687302453,39.67520626879216,77.69815473600697
Vietnam,VNM,2010,87411016,1.3,0.31659967,2.4914863,2.0050404,0.33622113,0.08094696,4.02773845115531,16.84219763231293,46.80610133021916
Vietnam,VNM,2010,87411016,1.3,0.31659967,2.4914863,2.0050404,0.33622113,0.08094696,2.8704822089259103,14.01069820969675,46.73842185096499
Vietnam,VNM,2012,89301328,1.5,0.31838787,2.4786136,2.1034722,0.33618885,0.0834989,2.72818510881584,12.9720380852247,40.78254661929738
Vietnam,VNM,2012,89301328,1.5,0.31838787,2.4786136,2.1034722,0.33618885,0.0834989,1.66016232589243,10.21394326072594,40.70265255313512
Vietnam,VNM,2014,91235504,1.8,0.32068628,2.4728506,2.2538395,0.33616325,0.086964235,2.60120903515821,11.03049092625305,34.98555468294321
Vietnam,VNM,2014,91235504,1.8,0.32068628,2.4728506,2.2538395,0.33616325,0.086964235,1.91204581005956,8.81265511859376,34.876584387561024
Vietnam,VNM,2016,93126528,2.1,0.3215296,2.4714613,2.2829254,0.33613375,0.09016002,1.80478617987657,7.81610161077045,27.21722896710198
Vietnam,VNM,2016,93126528,2.1,0.3215296,2.4714613,2.2829254,0.33613375,0.09016002,1.26344524575647,6.43403548733668,27.12824964938581
World,OWID_WRL,1990,5316175872,6.3,0.2899184,3.486165,3.7915852,0.49008313,0.15053226,36.29153358376349,55.42248055046343,67.00090850783499
World,OWID_WRL,1990,5316175872,6.3,0.2899184,3.486165,3.7915852,0.49008313,0.15053226,37.80689239822868,56.3252913275767,68.87483201154862
World,OWID_WRL,1991,5406245888,6.4,0.29003072,3.5208344,3.785868,0.4896426,0.15092015,35.93394590499197,55.40617362422915,67.3121481937786
World,OWID_WRL,1991,5406245888,6.4,0.29003072,3.5208344,3.785868,0.4896426,0.15092015,37.3507433904906,56.37647026420151,69.32281335060046
World,OWID_WRL,1992,5492686336,6.6,0.29009753,3.5501535,3.7802868,0.48932484,0.15124461,35.010126048478554,55.02876944847051,67.69949328034947
World,OWID_WRL,1992,5492686336,6.6,0.29009753,3.5501535,3.7802868,0.48932484,0.15124461,36.485326430952455,56.083065001331256,69.83093495927854
World,OWID_WRL,1993,5577433600,6.8,0.29010698,3.5731866,3.7749865,0.489048,0.15140574,34.12303141914991,54.59945772798833,68.1041920256682
World,OWID_WRL,1993,5577433600,6.8,0.29010698,3.5731866,3.7749865,0.489048,0.15140574,35.61761779721378,55.74699500784235,70.39206185397725
World,OWID_WRL,1994,5660727808,7.0,0.2900472,3.5891857,3.769841,0.48877683,0.15142713,33.05789223797716,53.952063320426426,68.19606732608305
World,OWID_WRL,1994,5660727808,7.0,0.2900472,3.5891857,3.769841,0.48877683,0.15142713,34.27256276899251,55.252893522087845,70.4763963611537
World,OWID_WRL,1995,5743219712,7.2,0.2899109,3.5966735,3.7649138,0.48856828,0.15127873,31.16442870518892,52.77754037637487,67.44368115653117
World,OWID_WRL,1995,5743219712,7.2,0.2899109,3.5966735,3.7649138,0.48856828,0.15127873,32.7921464147263,54.14243685031946,69.86102657936357
World,OWID_WRL,1996,5825145344,7.4,0.2896729,3.5964515,3.7699318,0.48831466,0.1511088,29.66661758646335,51.86829905100306,67.35215951791979
World,OWID_WRL,1996,5825145344,7.4,0.2896729,3.5964515,3.7699318,0.48831466,0.1511088,31.25663864747355,53.33188352484937,69.9161461718214
World,OWID_WRL,1997,5906481152,7.6,0.28938755,3.5908835,3.7890153,0.48803732,0.15092593,29.49549004164831,51.28380893185668,66.85829263083356
World,OWID_WRL,1997,5906481152,7.6,0.28938755,3.5908835,3.7890153,0.48803732,0.15092593,31.05971656882483,52.75394968134693,69.44905126229818
World,OWID_WRL,1998,5987312640,7.8,0.28909516,3.5828843,3.813583,0.48771212,0.1507919,29.79028491270944,51.123730183577,66.70152845742938
World,OWID_WRL,1998,5987312640,7.8,0.28909516,3.5828843,3.813583,0.48771212,0.1507919,31.25677324862191,52.57969704885844,69.28832841050966
World,OWID_WRL,1999,6067758592,8.1,0.2888331,3.5755708,3.8352203,0.48734614,0.15082613,28.78069683290842,50.7548741397439,66.99605381330217
World,OWID_WRL,1999,6067758592,8.1,0.2888331,3.5755708,3.8352203,0.48734614,0.15082613,30.309404241195185,52.29671670240702,69.72885994007812
World,OWID_WRL,2000,6148898816,8.3,0.28863811,3.5714743,3.8455474,0.4870348,0.1509406,27.688027798658272,49.48171213035823,65.85822231224938
World,OWID_WRL,2000,6148898816,8.3,0.28863811,3.5714743,3.8455474,0.4870348,0.1509406,29.134513597823258,50.99570705220648,68.78928844036574
World,OWID_WRL,2001,6230747136,8.5,0.2885537,3.5726268,3.8401377,0.4869052,0.15141876,26.89671338065718,48.63623159784135,65.15817497726401
World,OWID_WRL,2001,6230747136,8.5,0.2885537,3.5726268,3.8401377,0.4869052,0.15141876,28.25206401935048,50.147261550144194,68.19449197722206
World,OWID_WRL,2002,6312407552,8.8,0.2885798,3.576409,3.8242059,0.48707926,0.15222281,25.63137720933682,47.16668755768861,64.0715824263711
World,OWID_WRL,2002,6312407552,8.8,0.2885798,3.576409,3.8242059,0.48707926,0.15222281,26.85096309719765,48.70094629628216,67.2760271134458
World,OWID_WRL,2003,6393898496,9.0,0.2886505,3.5810776,3.8037925,0.4873679,0.15322176,24.42863890604663,46.174641428032295,63.42098594419411
World,OWID_WRL,2003,6393898496,9.0,0.2886505,3.5810776,3.8037925,0.4873679,0.15322176,25.53824001865389,47.587245950446814,66.81884961596843
World,OWID_WRL,2004,6475751424,9.3,0.28870344,3.58459,3.78499,0.48761976,0.1542961,22.645017928676083,44.24154571212389,61.97112233749365
World,OWID_WRL,2004,6475751424,9.3,0.28870344,3.58459,3.78499,0.48761976,0.1542961,23.64723220100401,45.76337186675399,65.45389084303082
World,OWID_WRL,2005,6558176256,9.5,0.2886748,3.5843492,3.773679,0.48770896,0.15532674,20.8281414527807,42.18333520453012,60.35830341800996
World,OWID_WRL,2005,6558176256,9.5,0.2886748,3.5843492,3.773679,0.48770896,0.15532674,21.68837409738174,43.69698990798257,63.95998744713624
World,OWID_WRL,2006,6641416192,9.8,0.28862995,3.5651162,3.7754478,0.48758087,0.15643151,20.08893785699448,41.04919344129095,59.1346453948441
World,OWID_WRL,2006,6641416192,9.8,0.28862995,3.5651162,3.7754478,0.48758087,0.15643151,20.88873558014652,42.46321934435597,62.75054591902549
World,OWID_WRL,2007,6725948416,10.1,0.28864112,3.5223153,3.7876673,0.48746112,0.15788984,18.91628109680475,39.39830758571597,57.57061219430075
World,OWID_WRL,2007,6725948416,10.1,0.28864112,3.5223153,3.7876673,0.48746112,0.15788984,19.64485780937867,40.74131339046565,61.27544257917621
World,OWID_WRL,2008,6811597312,10.4,0.28865305,3.4718347,3.80403,0.487444,0.15949497,18.15102181935084,38.37153391529457,56.498723338795145
World,OWID_WRL,2008,6811597312,10.4,0.28865305,3.4718347,3.80403,0.487444,0.15949497,18.78715975042159,39.62925350317604,60.198763715113216
World,OWID_WRL,2009,6898306048,10.7,0.28862357,3.4294875,3.8178456,0.48751542,0.1610854,17.34169005475291,37.26069917175012,55.63086847656531
